name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
L'Ambroisie,restaurant,Paris,48.855391,2.364392,6,13,"[1, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3]",1.2430555555555554
Le BB (Le Bouchon des Batignolles),restaurant,Paris,48.88525,2.325277,6,13,"[1, 0, 1, 1, 2, 1, 0, 0, 1, 3, 3, 0]",1.076388888888889
Paris Nord Café,restaurant,Paris,48.879586,2.357737,6,13,"[0, 1, 0, 3, 1, 2, 2, 1, 0, 1, 0, 2]",0.9097222222222223
Castel Cafe,restaurant,Paris,48.856948,2.292076,6,13,"[0, 0, 0, 2, 0, 3, 0, 3, 1, 4, 0, 0]",2.076388888888889
Pizza Caravelle,restaurant,Paris,48.82672,2.339297,6,13,"[1, 3, 1, 0, 0, 0, 4, 0, 1, 1, 1, 1]",1.4097222222222217
Au Moulin Vert,restaurant,Paris,48.829849,2.322967,6,13,"[1, 1, 1, 0, 1, 5, 1, 0, 3, 0, 0, 0]",2.076388888888889
PlayOff Wagram,restaurant,Paris,48.879128,2.299136,6,13,"[1, 2, 4, 2, 1, 1, 0, 0, 1, 0, 1, 0]",1.2430555555555556
Vert tulipe,restaurant,Paris,48.87675,2.33063,6,13,"[0, 0, 0, 5, 1, 1, 3, 0, 0, 3, 0, 0]",2.576388888888889
Monsieur Bleu,restaurant,Paris,48.863592,2.296955,6,13,"[0, 0, 0, 0, 5, 1, 4, 1, 0, 2, 0, 0]",2.743055555555556
The Sunken Chip,restaurant,Paris,48.873086,2.36171,6,13,"[0, 0, 0, 0, 0, 0, 1, 2, 4, 3, 2, 1]",1.7430555555555556
Le Grand Bistro de Breteuil,restaurant,Paris,48.847397,2.312103,6,13,"[1, 6, 1, 1, 1, 0, 0, 0, 2, 1, 0, 0]",2.576388888888889
Café Lino,restaurant,Paris,48.854332077811,2.3959008842815,6,13,"[0, 3, 0, 1, 1, 1, 2, 2, 2, 1, 0, 0]",0.9097222222222222
Meli Mellow,restaurant,Paris,48.85717747094,2.3982441573047,6,13,"[0, 0, 6, 1, 1, 2, 0, 0, 1, 0, 2, 0]",2.7430555555555554
Auberge Flora,restaurant,Paris,48.858214988074,2.3718244708702,6,13,"[0, 0, 0, 3, 1, 1, 2, 2, 1, 2, 1, 0]",0.9097222222222223
Jardins du Ranelagh,attraction,Paris,48.858351,2.269517,6,13,"[2, 0, 1, 1, 1, 1, 4, 0, 1, 0, 2, 0]",1.2430555555555558
Hotel Opera Cadet,attraction,Paris,48.875447,2.343581,6,13,"[0, 5, 0, 0, 1, 1, 0, 2, 0, 1, 0, 3]",2.243055555555556
Salle Pleyel,attraction,Paris,48.877142030145,2.3012794667936,6,13,"[0, 0, 2, 3, 0, 0, 3, 0, 3, 1, 0, 1]",1.5763888888888886
Opéra national de Paris | Page officielle,attraction,Paris,48.852577428123,2.3697256525158,6,13,"[0, 6, 0, 0, 3, 0, 1, 0, 0, 2, 0, 1]",3.0763888888888893
Théâtre du Gymnase,attraction,Paris,48.870606199606,2.3488245589017,6,13,"[3, 1, 4, 0, 0, 1, 0, 1, 0, 2, 1, 0]",1.576388888888889
Espace Culturel Louis Vuitton,attraction,Paris,48.871659203246,2.3003911972046,6,13,"[1, 0, 0, 3, 0, 1, 3, 0, 1, 1, 1, 2]",1.076388888888889
Bar du Lutetia,attraction,Paris,48.851190096202,2.327127456665,6,13,"[2, 1, 0, 2, 3, 1, 2, 0, 0, 0, 1, 1]",0.9097222222222222
La Terrasse Bar,attraction,Paris,48.877195,2.284592,6,13,"[1, 0, 0, 3, 0, 1, 2, 2, 3, 0, 1, 0]",1.2430555555555556
La Sardine,attraction,Paris,48.874096,2.372629,6,13,"[0, 0, 0, 1, 2, 3, 1, 2, 3, 0, 0, 1]",1.2430555555555556
La Piscine Saint Louis,attraction,Paris,48.874145237706,2.3703389877573,6,13,"[0, 1, 4, 3, 0, 1, 2, 0, 1, 1, 0, 0]",1.5763888888888886
Le Calbar,attraction,Paris,48.848825022044,2.3753106594086,6,13,"[0, 1, 1, 0, 0, 0, 3, 1, 2, 2, 2, 1]",0.9097222222222224
Le Beurre Noisette,restaurant,Paris,48.83563,2.284831,8,12,"[0, 1, 2, 2, 2, 1, 1, 0, 1, 1, 1, 0]",0.5
Ozio,restaurant,Paris,48.866428,2.28549,8,12,"[2, 0, 2, 0, 2, 0, 1, 2, 0, 1, 1, 1]",0.6666666666666666
Rimal,restaurant,Paris,48.881103,2.312493,8,12,"[0, 0, 0, 1, 2, 2, 2, 2, 2, 1, 0, 0]",0.8333333333333334
Chez Paul,restaurant,Paris,48.827844,2.350264,7,12,"[0, 0, 0, 3, 1, 1, 2, 4, 0, 0, 1, 0]",1.6666666666666667
Le refuge,restaurant,Paris,48.890012,2.338715,7,12,"[1, 0, 0, 0, 4, 1, 1, 1, 1, 2, 0, 1]",1.1666666666666667
Le Solférino,restaurant,Paris,48.859304,2.322609,7,12,"[0, 0, 2, 1, 0, 3, 1, 2, 2, 1, 0, 0]",1.0
L'Ogre,restaurant,Paris,48.851156,2.278559,7,12,"[1, 2, 1, 0, 0, 0, 1, 0, 1, 3, 1, 2]",0.8333333333333334
Canteen Bus Alésia,restaurant,Paris,48.827751,2.327762,7,12,"[0, 1, 2, 1, 2, 4, 1, 0, 0, 0, 1, 0]",1.3333333333333333
Le Toucan,restaurant,Paris,48.840991,2.304884,7,12,"[1, 1, 2, 0, 3, 1, 2, 0, 1, 0, 1, 0]",0.8333333333333334
Le Bercy Café,restaurant,Paris,48.839799,2.379803,7,12,"[1, 1, 1, 2, 1, 0, 1, 2, 1, 0, 0, 2]",0.5
