id,name,address,category,location,lat,lng,numReviews,reviews,polarity,details,originalId,subCategory
176601,Ristorante Il Sottomarino,"Via Guglielmo Marconi, 18, Follonica, Grosseto, Italy",restaurant,Tuscany,42.92255,10.756919,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=176601,4,http://tour-pedia.org/api/getPlaceDetails?id=176601,,
181592,Trattoria Il Giardino,"Via della Scala, 61/r, Florence, Italy",restaurant,Tuscany,43.775276,11.245916,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181592,4,http://tour-pedia.org/api/getPlaceDetails?id=181592,,
181778,Il Bargello,"Piazza della Signoria, 4, Florence, Italy",restaurant,Tuscany,43.769482,11.256469,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181778,4,http://tour-pedia.org/api/getPlaceDetails?id=181778,,
181986,Gran Caffè San Marco San Marco Srl,"Piazza San Marco, 11 R, 50121 Firenze, Italy",restaurant,Tuscany,43.777671,11.258229,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181986,4,http://tour-pedia.org/api/getPlaceDetails?id=181986,,
179951,Vulkania,,restaurant,Tuscany,43.847982,11.143883,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=179951,4,http://tour-pedia.org/api/getPlaceDetails?id=179951,4e32ea3352b151d568729385,Pizza Place
198014,Yab,"Via dè Sassetti, 5-r, Florence, Italy",attraction,Tuscany,43.770805,11.252699,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=198014,4,http://tour-pedia.org/api/getPlaceDetails?id=198014,,
197856,Café De Paris,Piazza Dalmazia 7r,attraction,Tuscany,43.795229820914,11.240172386169,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=197856,4,http://tour-pedia.org/api/getPlaceDetails?id=197856,4beefe7896edc9b6a0224af2,Cocktail Bar
173174,Bar La Loggia,"Piazza Vittorio Emanuele II, 11, Pisa, Italy",restaurant,Tuscany,43.710152,10.398581,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173174,4,http://tour-pedia.org/api/getPlaceDetails?id=173174,,
174491,Casina delle Rose,"Via Dell'acquedotto, 1785, Lucca, Italy",restaurant,Tuscany,43.821469,10.515096,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=174491,4,http://tour-pedia.org/api/getPlaceDetails?id=174491,,
179179,Keller Platz,Via dei Migliorati 7,restaurant,Tuscany,43.877749,11.096073389053,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=179179,4,http://tour-pedia.org/api/getPlaceDetails?id=179179,4be5beaabcef2d7f1d4004e5,Pub
198122,Museo dell'Opera del Duomo,"V. della Canonica, 1",attraction,Tuscany,43.773108105911,11.257767677307,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=198122,4,http://tour-pedia.org/api/getPlaceDetails?id=198122,4bd00aa8b221c9b6c80cd3d0,Museum
199039,Frigidaire,,attraction,Tuscany,42.406148083996,11.315606119738,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=199039,4,http://tour-pedia.org/api/getPlaceDetails?id=199039,4c42e375e26920a147b060e7,Beach
203745,Stazione Livorno Centrale,"Piazza Dante, 59",poi,Tuscany,43.554167039478,10.336546991402,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=203745,4,http://tour-pedia.org/api/getPlaceDetails?id=203745,4d0ef0f2cf09a143bfc2220f,Train Station
207443,Area di Servizio Aglio,A1,poi,Tuscany,44.029043709659,11.225612879998,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=207443,4,http://tour-pedia.org/api/getPlaceDetails?id=207443,4dbad5996e815ab0de5b4d08,Rest Area
171870,Buffalo Saloon,"Viale Europa, 29, Viareggio, Lucca, Italy",restaurant,Tuscany,43.851446,10.245263,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=171870,4,http://tour-pedia.org/api/getPlaceDetails?id=171870,,
173058,Ristorante Pechino,"Via Andrea Pisano, 122, Pisa, Italy",restaurant,Tuscany,43.717761,10.382853,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173058,4,http://tour-pedia.org/api/getPlaceDetails?id=173058,,
175631,Pizzeria O'Vesuvio,"Piazza Nilde Iotti, 22, Pontedera, Pisa, Italy",restaurant,Tuscany,43.666985,10.615353,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=175631,4,http://tour-pedia.org/api/getPlaceDetails?id=175631,,
181881,La Lampara,"Via Nazionale, 36, Florence, Italy",restaurant,Tuscany,43.776435,11.251015,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181881,4,http://tour-pedia.org/api/getPlaceDetails?id=181881,,
171943,Pizzeria da Rizieri,Via Cesare Battisti 35,restaurant,Tuscany,43.866852949238,10.249352976974,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=171943,4,http://tour-pedia.org/api/getPlaceDetails?id=171943,4c4325a7cc410f47afbfad61,Pizza Place
182521,Pasticceria Marcello,"Viale Europa, 169",restaurant,Tuscany,43.75713526149,11.296683847904,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=182521,4,http://tour-pedia.org/api/getPlaceDetails?id=182521,4c83775d51ada1cdeaff2510,Café
197992,Museo di Santa Maria Novella,"Piazza Santa Maria Novella, Florence, Italy",attraction,Tuscany,43.774298,11.249367,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=197992,4,http://tour-pedia.org/api/getPlaceDetails?id=197992,,
198312,Easy Living,Lungarno Serristori,attraction,Tuscany,43.765097035276,11.264719963074,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=198312,4,http://tour-pedia.org/api/getPlaceDetails?id=198312,4c1695e574fb20a129555012,Cocktail Bar
198412,Eby's Latin Bar,via dell'oriuolo 5/R,attraction,Tuscany,43.771778489658,11.261719912291,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=198412,4,http://tour-pedia.org/api/getPlaceDetails?id=198412,4c0cb8343561ef3bc17fda2d,Bar
207657,Hotel Raffaello,"Viale Morgagni 19, Careggi Rifredi, 50134 Florence",accommodation,Tuscany,43.79742043983,11.241804510355,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=207657,4,http://tour-pedia.org/api/getPlaceDetails?id=207657,,
181580,Trattoria Il Contadino,"Via Palazzuolo, 69, Florence, Italy",restaurant,Tuscany,43.773981,11.245706,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181580,4,http://tour-pedia.org/api/getPlaceDetails?id=181580,,
202344,Cortona,Cortona,attraction,Tuscany,43.274011624149,11.985921342568,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202344,4,http://tour-pedia.org/api/getPlaceDetails?id=202344,4bb9bcee935e95216d4e2790,City
172962,Ristorante Pizzeria Hotel Romito,"Via del Littorale, 274",restaurant,Tuscany,43.464320166074,10.347533226013,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=172962,4,http://tour-pedia.org/api/getPlaceDetails?id=172962,4d549b5e143ca0938652a6fc,Seafood Restaurant
180176,Hotel Alcide,"Viale Marconi, 67/A",restaurant,Tuscany,43.472698419162,11.14656329155,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=180176,4,http://tour-pedia.org/api/getPlaceDetails?id=180176,4e21bb58d1647406320937ae,Hotel
213729,David di Michelangelo,Galleria dell'Accademia,poi,Tuscany,43.776557714667,11.258265848681,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=213729,4,http://tour-pedia.org/api/getPlaceDetails?id=213729,4bd432ff41b9ef3b1a9001e6,Monument / Landmark
171642,La Cantina da Bruno,"Via Italica, 61, Lido di Camiore, Lucca, Italy",restaurant,Tuscany,43.901651,10.227856,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=171642,4,http://tour-pedia.org/api/getPlaceDetails?id=171642,,
