address,category,id,lat,lng,location,name,originalId,polarity,subCategory,numReviews,reviews,details
"Via del Governo Vecchio, 114, Rome, Italy",restaurant,462,41.898558,12.469873,Rome,Pizzeria Da Baffetto,,6,,57,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=462,http://tour-pedia.org/api/getPlaceDetails?id=462
"Piazzale del Museo Borghese, 5, Rome, Italy",attraction,415,41.91421,12.492144,Rome,Borghese Gallery and Museum,,6,,57,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=415,http://tour-pedia.org/api/getPlaceDetails?id=415
"Via Benedetta, 23, Rome, Italy",restaurant,724,41.89178,12.46906,Rome,Bir & Fud,,6,,59,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=724,http://tour-pedia.org/api/getPlaceDetails?id=724
"Via del Politeama, 4-6",attraction,162,41.891502,12.470489,Rome,Freni e Frizioni,4adcdac3f964a5206b5221e3,6,Cocktail Bar,59,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=162,http://tour-pedia.org/api/getPlaceDetails?id=162
"Via Mastro Giorgio, 29, Rome, Italy",restaurant,723,41.878534,12.477415,Rome,Felice a Testaccio,,6,,62,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=723,http://tour-pedia.org/api/getPlaceDetails?id=723
"Viale 21 Aprile, 19, Rome, Italy",restaurant,924,41.919688,12.519842,Rome,Momart,,6,,64,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=924,http://tour-pedia.org/api/getPlaceDetails?id=924
"Via Catanzaro, 30, Rome, Italy",restaurant,3189,41.912298,12.518107,Rome,Mizzica,,6,,64,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3189,http://tour-pedia.org/api/getPlaceDetails?id=3189
"Piazzale Napoleone, Rome, Italy",attraction,260,41.912618,12.484911,Rome,Villa Borghese,,6,,65,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=260,http://tour-pedia.org/api/getPlaceDetails?id=260
"Via della Panetteria, 42, Rome, Italy",restaurant,823,41.901594,12.484677,Rome,Il Gelato Di San Crispino,,6,,69,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=823,http://tour-pedia.org/api/getPlaceDetails?id=823
"Via degli Orfani, 84, Rome, Italy",restaurant,174,41.899492,12.477368,Rome,Tazza D'Oro,,6,,73,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=174,http://tour-pedia.org/api/getPlaceDetails?id=174
"Via dei Gracchi, 272, Rome, Italy",restaurant,1442,41.909204,12.466949,Rome,Gelateria dei Gracchi,,6,,76,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1442,http://tour-pedia.org/api/getPlaceDetails?id=1442
"Viale Bastioni di Michelangelo, 5, Rome, Italy",restaurant,615,41.906366,12.45635,Rome,Old Bridge,,6,,78,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=615,http://tour-pedia.org/api/getPlaceDetails?id=615
"Via Guido Reni, 4/A",attraction,1755,41.928557,12.46647,Rome,MAXXI Museo Nazionale delle Arti del XXI Secolo,4c04acf93846b713c249d7a3,6,Art Museum,80,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1755,http://tour-pedia.org/api/getPlaceDetails?id=1755
"Via della Meloria, 43, Rome, Italy",restaurant,962,41.906718,12.446664,Rome,Pizzarium,,6,,90,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=962,http://tour-pedia.org/api/getPlaceDetails?id=962
"Via Principe Eugenio, 65, Rome, Italy",restaurant,117,41.89362,12.5081,Rome,Palazzo del Freddo,,6,,93,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=117,http://tour-pedia.org/api/getPlaceDetails?id=117
"Vicolo del Bologna, 45, Rome, Italy",restaurant,442,41.891343,12.468583,Rome,Dar Poeta,,6,,100,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=442,http://tour-pedia.org/api/getPlaceDetails?id=442
Campo de' Fiori,attraction,359,41.895592985184,12.472202181816,Rome,Campo de' Fiori,,6,,100,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=359,http://tour-pedia.org/api/getPlaceDetails?id=359
"Via della Frezza, 16, Rome, Italy",restaurant,191,41.906924,12.476733,Rome,'Gusto Osteria,,6,,101,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=191,http://tour-pedia.org/api/getPlaceDetails?id=191
"Via delle Coppelle, 34, Roma, Italia",restaurant,482,41.90059,12.474896,Rome,Margherita,,6,,102,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=482,http://tour-pedia.org/api/getPlaceDetails?id=482
Piazza Navona,attraction,245,41.898955064846,12.473044395447,Rome,Piazza Navona,,6,,140,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=245,http://tour-pedia.org/api/getPlaceDetails?id=245
"Piazza di Sant'Eustachio, 82",restaurant,609,41.898408040188,12.475833892822,Rome,Sant'Eustachio Il Caffè,,6,,141,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=609,http://tour-pedia.org/api/getPlaceDetails?id=609
"Via degli Uffici del Vicario, 40, Rome, Italy",restaurant,116,41.901048,12.477302,Rome,Giolitti,,6,,155,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116,http://tour-pedia.org/api/getPlaceDetails?id=116
"Piazza di Sant'Onofrio, 4, Rome, Italy",poi,1582,41.896724,12.460858,Rome,Ospedale Pediatrico Bambino Gesu',,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1582,http://tour-pedia.org/api/getPlaceDetails?id=1582
"Via delle Vigne, 177, Rome, Italy",restaurant,3129,41.841133,12.421655,Rome,Ristorante La Lupa,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3129,http://tour-pedia.org/api/getPlaceDetails?id=3129
"Borgo Pio, 135",restaurant,4276,41.903829096288,12.459310594449,Rome,Arlu,4cd548d376ab721e040a6c6a,5,Italian Restaurant,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4276,http://tour-pedia.org/api/getPlaceDetails?id=4276
"Via Ogliastra, 10",restaurant,3099,41.91262480787,12.518843221528,Rome,Dragone D'Oro,4c7bbaa720bb199c05531e29,5,Chinese Restaurant,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3099,http://tour-pedia.org/api/getPlaceDetails?id=3099
Piazza s Lorenzo in Lucina,restaurant,2164,41.903637,12.478293,Rome,Vitti,4c298e113492a5939a29b928,5,Café,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2164,http://tour-pedia.org/api/getPlaceDetails?id=2164
The Village,restaurant,1905,41.815124,12.411896,Rome,That's Amore,4c121f63b2510f47dd00c498,5,Pizza Place,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1905,http://tour-pedia.org/api/getPlaceDetails?id=1905
Via del boschetto 132,restaurant,1479,41.895744,12.491006,Rome,Er Baretto,4be6f3322457a5930a53ad15,5,Café,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1479,http://tour-pedia.org/api/getPlaceDetails?id=1479
Via dell'Aranciera,restaurant,650,41.913659892041,12.483744,Rome,Casina del Lago,4b4ee4f2f964a520e6f626e3,5,Café,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=650,http://tour-pedia.org/api/getPlaceDetails?id=650
"Via del Leoncino, 38, Rome, Italy",restaurant,771,41.904974,12.4782,Rome,06 Cafè,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=771,http://tour-pedia.org/api/getPlaceDetails?id=771
"Via Tuscolana, 384, Rome, Italy",restaurant,835,41.874526,12.528868,Rome,I Carnivori,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=835,http://tour-pedia.org/api/getPlaceDetails?id=835
"Via Antonio Bardelli, 4, Roma, Italia",restaurant,2025,41.729777,12.276956,Rome,Old Wild West,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2025,http://tour-pedia.org/api/getPlaceDetails?id=2025
"Via dei Lucilii, 17, Rome, Italy",restaurant,2243,41.730198,12.281207,Rome,Ristorante Il Tino,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2243,http://tour-pedia.org/api/getPlaceDetails?id=2243
"Piazza Perin del Vaga, Rome, Italy",restaurant,3152,41.925091,12.464573,Rome,Le Due Fontane,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3152,http://tour-pedia.org/api/getPlaceDetails?id=3152
"Via Monte Beni, 16, Rome, Italy",restaurant,4856,41.946613,12.533164,Rome,Al Calice D'Oro,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4856,http://tour-pedia.org/api/getPlaceDetails?id=4856
"Via Ostiense, 491, Rome, Italy",restaurant,4909,41.847053,12.473874,Rome,"Ristorante ""Lo Convento""",,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4909,http://tour-pedia.org/api/getPlaceDetails?id=4909
"Via Cesare Baronio, 42, Rome, Italy",restaurant,5232,41.874044,12.521559,Rome,Hosteria del Sole,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5232,http://tour-pedia.org/api/getPlaceDetails?id=5232
"Via Seggiano, Rome, Italy",restaurant,6588,41.952268,12.514749,Rome,Doppia panna sas,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6588,http://tour-pedia.org/api/getPlaceDetails?id=6588
"Via Siria, 26, Rome, Italy",restaurant,8020,41.873086,12.510337,Rome,L'Angolo,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8020,http://tour-pedia.org/api/getPlaceDetails?id=8020
"Viale Guglielmo Marconi, 292, Roma, Italia",restaurant,8934,41.862351,12.469638,Rome,La Rosa Mosquita,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8934,http://tour-pedia.org/api/getPlaceDetails?id=8934
"Via Panfilo Castaldi, 12, Rome, Italy",restaurant,9501,41.874126,12.468714,Rome,Tavernaccia (La),,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9501,http://tour-pedia.org/api/getPlaceDetails?id=9501
"Viale Giulio Cesare, 199, Roma, Italy",restaurant,13110,41.908891,12.456696,Rome,McDonald's,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13110,http://tour-pedia.org/api/getPlaceDetails?id=13110
"Viale Guglielmo Marconi, 586",restaurant,14021,41.854706803391,12.471912503242,Rome,Asian Inn,4f4812b6e5e81cf03888b054,5,Asian Restaurant,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14021,http://tour-pedia.org/api/getPlaceDetails?id=14021
"Via Appia Antica, 136, Rome, Italy",attraction,1721,41.855779,12.51585,Rome,St Sebastian Catacombs,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1721,http://tour-pedia.org/api/getPlaceDetails?id=1721
"Via Flaminia, 450",attraction,7117,41.937669292762,12.466784764734,Rome,Charlie,4dbc981993a08f9274c2e3e0,5,Wine Bar,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7117,http://tour-pedia.org/api/getPlaceDetails?id=7117
Via Val Solda,attraction,7596,41.935419,12.53201599,Rome,Deriva Aniene,4dd590d2d22d38ef42bb1ec5,5,Beer Garden,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7596,http://tour-pedia.org/api/getPlaceDetails?id=7596
"Via Giuseppe Libetta, 1",attraction,4710,41.864603,12.480993,Rome,Circolo degli Illuminati,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4710,http://tour-pedia.org/api/getPlaceDetails?id=4710
"Via Del Quadraro, 24",attraction,2690,41.860352061762,12.55405323096,Rome,Nottingham,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2690,http://tour-pedia.org/api/getPlaceDetails?id=2690
"Via Aristide Leonori, 8",attraction,2251,41.850352866837,12.486421497167,Rome,TOLIVE Sportscenter,4c3068e2ac0ab71389fa1b1e,5,College Gym,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2251,http://tour-pedia.org/api/getPlaceDetails?id=2251
"Viale Gradisca, 29, Roma, Italy",accommodation,1123,41.920733,12.513875,Rome,Mercure Roma Corso Trieste,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1123,http://tour-pedia.org/api/getPlaceDetails?id=1123
"Rome,   Italy    Piazza Monteleone Di Spoleto 20, Tor Di Quinto, 00191 Rome",accommodation,1200,41.943757234549,12.474685907364,Rome,Grand Hotel Fleming,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1200,http://tour-pedia.org/api/getPlaceDetails?id=1200
"Rome,   Italy    Via Bartolomeo Eustachio 7 A, Nomentano, 00161 Rome",accommodation,75,41.912261892545,12.509183138609,Rome,Hotel Villa Torlonia,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=75,http://tour-pedia.org/api/getPlaceDetails?id=75
"Rome,   Italy    Viale Ippocrate 119, Policlinico, 00161 Rome",accommodation,99,41.9062056935,12.517150640488,Rome,Best Western Hotel Globus,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=99,http://tour-pedia.org/api/getPlaceDetails?id=99
"Rome,   Italy    Via R. Fancelli 3, 00169 Rome",accommodation,8262,41.866356996524,12.57600903511,Rome,Hotel Artis,,5,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8262,http://tour-pedia.org/api/getPlaceDetails?id=8262
Piazza di Porta San Paolo,poi,10093,41.875104627929,12.482031354965,Rome,"Roma Porta San Paolo (Roma-Lido), (MB)",4e52882f18381362f72fe4e1,5,Train Station,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10093,http://tour-pedia.org/api/getPlaceDetails?id=10093
Via Pavia 24,restaurant,11521,41.907936698376,12.516776335174,Rome,Abitudini & Follie,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11521,http://tour-pedia.org/api/getPlaceDetails?id=11521
"Via Monte Giberto, 155, Rome, Italy",restaurant,4428,41.979892,12.517276,Rome,Ristorante I Cavalieri,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4428,http://tour-pedia.org/api/getPlaceDetails?id=4428
Stazione Roma Termini,restaurant,3707,41.900472334994,12.503943443298,Rome,Mr. Panino,4ca483bda73cb60c0c982178,5,Burger Joint,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3707,http://tour-pedia.org/api/getPlaceDetails?id=3707
"Via Ettore Franceschini, 75-77",restaurant,2425,41.912393629448,12.576191425323,Rome,Casa Del Gelato,4c3f54e3d7fad13ac85a04da,5,Ice Cream Shop,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2425,http://tour-pedia.org/api/getPlaceDetails?id=2425
Via Aurelia 1051,restaurant,1895,41.883455,12.380046844482,Rome,Big Bang,4c10d8496b7e2d7fce302835,5,American Restaurant,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1895,http://tour-pedia.org/api/getPlaceDetails?id=1895
Piazzale Ponte Milvio 38,restaurant,1840,41.937277,12.466412,Rome,Aristocampo,4c0bc49fbbc676b0d3f84bd5,5,Gastropub,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1840,http://tour-pedia.org/api/getPlaceDetails?id=1840
"Via Ostilia, 23, Rome, Italy",restaurant,951,41.888602,12.494971,Rome,Il Bocconcino,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=951,http://tour-pedia.org/api/getPlaceDetails?id=951
"Via Trionfale, 94, Rome, Italy",restaurant,1150,41.912835,12.452319,Rome,L'Insalatiera Taverna Vegetariana,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1150,http://tour-pedia.org/api/getPlaceDetails?id=1150
"Via Nazionale, 178, Rome, Italy",restaurant,2768,41.897428,12.488003,Rome,Burger King,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2768,http://tour-pedia.org/api/getPlaceDetails?id=2768
"Via della Meloria, 13, Roma, Italy",restaurant,7422,41.906037,12.4479,Rome,Hanabi - Ristorante Giapponese Di Weijie Yin,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7422,http://tour-pedia.org/api/getPlaceDetails?id=7422
"Via delle Sette Chiese, 160, Rome, Italy",restaurant,9046,41.860141,12.493826,Rome,Ristorante Le Bistrot,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9046,http://tour-pedia.org/api/getPlaceDetails?id=9046
"Via Flavia, 98",restaurant,14876,41.907490709884,12.498013628764,Rome,Pinsere,4f7ed654e4b0c2f763e333f4,5,Pizza Place,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14876,http://tour-pedia.org/api/getPlaceDetails?id=14876
"Piazza Monte Grappa, 1",restaurant,23732,41.918114247043,12.469332253375,Rome,Haus Garten,51ba13f3498edf26e8cd06d3,5,Bagel Shop,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23732,http://tour-pedia.org/api/getPlaceDetails?id=23732
"Via della Pisana, 946, Rome, Italy",restaurant,5297,41.856525,12.394429,Rome,La Taverna del Bracho di Paolucci e Russo,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5297,http://tour-pedia.org/api/getPlaceDetails?id=5297
"Viale Giulio Cesare, 229, Roma, Italia",attraction,1781,41.90867,12.456035,Rome,Giulio Cesare,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1781,http://tour-pedia.org/api/getPlaceDetails?id=1781
"Via della Lungara, 230, Rome, Italy",attraction,422,41.893599,12.467287,Rome,Villa Farnesina,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=422,http://tour-pedia.org/api/getPlaceDetails?id=422
"Viale Furio Camillo, 111",attraction,1511,41.876526860551,12.525408213772,Rome,Crossing's,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1511,http://tour-pedia.org/api/getPlaceDetails?id=1511
"Via delle Quattro Fontane, 13",attraction,3119,41.902852419874,12.489557416536,Rome,Palazzo Barberini,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3119,http://tour-pedia.org/api/getPlaceDetails?id=3119
"Via Gallia, 93",attraction,4593,41.880662792911,12.506022407247,Rome,La Rocka,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4593,http://tour-pedia.org/api/getPlaceDetails?id=4593
"Via di San Giovanni in Laterano, 2",attraction,2934,41.890138213421,12.494802474976,Rome,My Bar,4c6b1b257c052d7f5bf028cf,5,Cocktail Bar,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2934,http://tour-pedia.org/api/getPlaceDetails?id=2934
"Via del Pigneto, 22",attraction,2343,41.889328724256,12.524741614627,Rome,Vida Do Brasil,4c379639ae2da593ec27ffc5,5,Pub,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2343,http://tour-pedia.org/api/getPlaceDetails?id=2343
"Via di Torre Rossa, 94",attraction,2300,41.891417056489,12.425305134331,Rome,Domus Pacis Torre Rossa Park,4c34af9b213c2d7f05e0385d,5,Park,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2300,http://tour-pedia.org/api/getPlaceDetails?id=2300
"Vicolo del cinque, 60",attraction,1515,41.890428569081,12.468878740235,Rome,G Dee Jay Bar,4beb278361aca593faaf8400,5,Cocktail Bar,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1515,http://tour-pedia.org/api/getPlaceDetails?id=1515
Piazza della Madonna dei Monti,attraction,1451,41.894991680735,12.490845408401,Rome,Piazza della Madonna dei Monti,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1451,http://tour-pedia.org/api/getPlaceDetails?id=1451
Via Vicenza 42,attraction,841,41.904368,12.5044005,Rome,Alessandro Palace,4ba657ccf964a520784839e3,5,Hostel,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=841,http://tour-pedia.org/api/getPlaceDetails?id=841
"Piazza del Popolo, 12",attraction,221,41.911473,12.476405,Rome,Basilica di Santa Maria del Popolo,4adcdac6f964a520065321e3,5,Church,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=221,http://tour-pedia.org/api/getPlaceDetails?id=221
"Via Sabotino, 4",attraction,16544,41.916976307617,12.459923028946,Rome,ViGaMus - Videogame Museum of Rome,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16544,http://tour-pedia.org/api/getPlaceDetails?id=16544
"Lungomare Paolo Toscanelli, 130, Ostia, Rome, Italy",accommodation,11429,41.730155,12.27555,Rome,Hotel La Scaletta,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11429,http://tour-pedia.org/api/getPlaceDetails?id=11429
"Rome,   Italy    Via Cicerone 55, Vatican City - Prati, 00193 Rome",accommodation,80,41.907590046739,12.468500062823,Rome,Hotel Cicerone,,5,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=80,http://tour-pedia.org/api/getPlaceDetails?id=80
Viale XXI Aprile,poi,2542,41.919238,12.519896,Rome,Viale XXI Aprile,4c4617b9342c1b8df896b589,5,Road,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2542,http://tour-pedia.org/api/getPlaceDetails?id=2542
Via Vittorio Veneto,poi,275,41.906445237665,12.490231990814,Rome,Via Veneto,4adcdac6f964a5204f5321e3,5,Road,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=275,http://tour-pedia.org/api/getPlaceDetails?id=275
"43 Via dell' Oca, Roma, RM 00186, Italia",restaurant,1216,41.90971,12.47563,Rome,Osteria del Tempo Perso,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1216,http://tour-pedia.org/api/getPlaceDetails?id=1216
"Via Giuseppe Parini, 4, Rome, Italy",restaurant,6736,41.87536,12.465494,Rome,New Station,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6736,http://tour-pedia.org/api/getPlaceDetails?id=6736
Via siviglia 12,restaurant,4387,41.81980135816,12.451467443247,Rome,L'Incontro,4ce1365f78ddf04d3b3faa98,5,Italian Restaurant,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4387,http://tour-pedia.org/api/getPlaceDetails?id=4387
"Viale Aventino, 59",restaurant,1352,41.881528160621,12.485676728991,Rome,Il Gelato Di Claudio Torcè,4bd9713e2e6f0f4775890a08,5,Ice Cream Shop,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1352,http://tour-pedia.org/api/getPlaceDetails?id=1352
"Via Marsala, 96, Rome, Italy",restaurant,631,41.901344,12.504179,Rome,Capitello Restaurant,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=631,http://tour-pedia.org/api/getPlaceDetails?id=631
"Via Ardeatina, 380, Rome, Italy",restaurant,791,41.821986,12.519315,Rome,Dea di Roma,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=791,http://tour-pedia.org/api/getPlaceDetails?id=791
"Via della Magliana, 763, Rome, Italy",restaurant,2302,41.831782,12.41997,Rome,Aglio Olio E Peperoncino Da Roberto,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2302,http://tour-pedia.org/api/getPlaceDetails?id=2302
"Via Alessandro Severo, 93, Roma, Italy",restaurant,3439,41.854612,12.484448,Rome,Osteria I Maccheroncini,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3439,http://tour-pedia.org/api/getPlaceDetails?id=3439
"Piazza Albania, 4, Roma, Italia",restaurant,4106,41.880504,12.484329,Rome,L'Insalata Ricca,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4106,http://tour-pedia.org/api/getPlaceDetails?id=4106
"Via Alberto Lionello 201, Galleria Commerciale Porta di Roma, Rome, Italy",restaurant,5048,41.971488,12.540239,Rome,Anema e Cozze,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5048,http://tour-pedia.org/api/getPlaceDetails?id=5048
"Via Palestro, 57, Roma, Italy",restaurant,16858,41.904396,12.504829,Rome,Rossi Tiziano,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16858,http://tour-pedia.org/api/getPlaceDetails?id=16858
"Via della Navicella, 12, Rome, Italy",attraction,262,41.884422,12.495407,Rome,Villa Celimontana,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=262,http://tour-pedia.org/api/getPlaceDetails?id=262
"Piazza Giovanni Agnelli, 10, Rome, Italy",attraction,409,41.831319,12.478437,Rome,Museum of Roman Civilization,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=409,http://tour-pedia.org/api/getPlaceDetails?id=409
Ponte della Musica,attraction,3988,41.926483915936,12.459703087807,Rome,Ponte della Musica,4cbbfa1edd41a35d501ef1a0,5,Bridge,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3988,http://tour-pedia.org/api/getPlaceDetails?id=3988
Via Giuseppe Garibaldi 276,attraction,1480,41.887007299457,12.466135025024,Rome,Il Baretto,4be704faf3f4ef3b40ff4de0,5,Cocktail Bar,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1480,http://tour-pedia.org/api/getPlaceDetails?id=1480
"Rome,   Italy    Via Castelfidardo 55, Central Station, 00185 Rome",accommodation,33,41.905404212115,12.502153068781,Rome,Hotel Andreotti,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=33,http://tour-pedia.org/api/getPlaceDetails?id=33
"Rome,   Italy    Viale Oceano Pacifico 165, Eur, 00144 Rome",accommodation,4642,41.82181432288,12.458817958832,Rome,OP Hotel,,5,,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4642,http://tour-pedia.org/api/getPlaceDetails?id=4642
Stazione Roma Termini,poi,2308,41.901941656987,12.501207590103,Rome,FrecciaClub,4c359462a0ced13a6b031a6e,5,Travel Lounge,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2308,http://tour-pedia.org/api/getPlaceDetails?id=2308
"Via di Grottarossa, 1035/1039, Rome, Italy",poi,1965,41.982534,12.470463,Rome,Azienda Ospedaliera Sant'Andrea,,5,,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1965,http://tour-pedia.org/api/getPlaceDetails?id=1965
"Via Aurelia Antica, 413, Rome, Italy",restaurant,2079,41.889871,12.425518,Rome,Ristorante Arturo all'Antica Aurelia,,5,,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2079,http://tour-pedia.org/api/getPlaceDetails?id=2079
Via Tiburtina 1356,restaurant,5623,41.937778856641,12.620233496491,Rome,Re Basilico,,5,,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5623,http://tour-pedia.org/api/getPlaceDetails?id=5623
"Via di Santa Croce in Gerusalemme, 1",restaurant,2393,41.888755863633,12.514608665206,Rome,Asahi,4c3b770c16cb2d7f95ea02a9,5,Japanese Restaurant,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2393,http://tour-pedia.org/api/getPlaceDetails?id=2393
"Via Oderisi Da Gubbio, 71",restaurant,2006,41.866217117235,12.465564229953,Rome,Mela e Cannella,4c1a5a008b3aa5937c76955f,5,Ice Cream Shop,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2006,http://tour-pedia.org/api/getPlaceDetails?id=2006
Via Alessandria 43,restaurant,1808,41.911063,12.501152,Rome,Gigetto il re della pizza,4c0969947e3fc92836eef182,5,Pizza Place,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1808,http://tour-pedia.org/api/getPlaceDetails?id=1808
"Via della Consolata, 4, Rome, Italy",restaurant,495,41.877032,12.425964,Rome,Ristorante Schiavi D'Abruzzo,,5,,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=495,http://tour-pedia.org/api/getPlaceDetails?id=495
